Accession	Title	Sample Type	Taxonomy	Channels	Platform	Series	Supplementary Types	Supplementary Links	SRA Accession	Contact	Release Date
GSM2099684	Moz-0 (9870)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099684/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665030	SRX1665030	Joseph R Ecker	"Jul 14, 2016"
GSM2099685	Nac-0 (9871)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099685/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665031	SRX1665031	Joseph R Ecker	"Jul 14, 2016"
GSM2099686	Nag-0 (9872)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099686/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665032	SRX1665032	Joseph R Ecker	"Jul 14, 2016"
GSM2099687	Ndc-0 (9873)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099687/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665033	SRX1665033	Joseph R Ecker	"Jul 14, 2016"
GSM2099688	Oja-0 (9874)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099688/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665034	SRX1665034	Joseph R Ecker	"Jul 14, 2016"
GSM2099689	Ovi-1 (9875)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099689/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665035	SRX1665035	Joseph R Ecker	"Jul 14, 2016"
GSM2099690	Pad-0 (9876)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099690/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665036	SRX1665036	Joseph R Ecker	"Jul 14, 2016"
GSM2099691	Pdl-0 (9877)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099691/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665037	SRX1665037	Joseph R Ecker	"Jul 14, 2016"
GSM2099692	Pee-0 (9878)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099692/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665038	SRX1665038	Joseph R Ecker	"Jul 14, 2016"
GSM2099693	Per-0 (9879)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099693/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665039	SRX1665039	Joseph R Ecker	"Jul 14, 2016"
GSM2099694	Pib-1 (9880)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099694/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665040	SRX1665040	Joseph R Ecker	"Jul 14, 2016"
GSM2099695	Pie-0 (9881)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099695/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665041	SRX1665041	Joseph R Ecker	"Jul 14, 2016"
GSM2099696	Pil-0 (9882)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099696/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665042	SRX1665042	Joseph R Ecker	"Jul 14, 2016"
GSM2099697	Piq-0 (9883)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099697/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665043	SRX1665043	Joseph R Ecker	"Jul 14, 2016"
GSM2099698	Prd-0 (9885)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099698/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665044	SRX1665044	Joseph R Ecker	"Jul 14, 2016"
GSM2099699	Pru-0 (9886)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099699/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665045	SRX1665045	Joseph R Ecker	"Jul 14, 2016"
GSM2099700	Pva-1 (9888)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099700/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665046	SRX1665046	Joseph R Ecker	"Jul 14, 2016"
GSM2099701	Rib-1 (9890)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099701/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665047	SRX1665047	Joseph R Ecker	"Jul 14, 2016"
GSM2099702	Sal-0 (9891)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099702/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665048	SRX1665048	Joseph R Ecker	"Jul 14, 2016"
GSM2099703	Sam-0 (9892)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099703/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665049	SRX1665049	Joseph R Ecker	"Jul 14, 2016"
GSM2099704	Sca-0 (9893)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099704/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665050	SRX1665050	Joseph R Ecker	"Jul 14, 2016"
GSM2099705	Sen-0 (9894)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099705/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665051	SRX1665051	Joseph R Ecker	"Jul 14, 2016"
GSM2099706	Sfb-6 (9895)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099706/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665052	SRX1665052	Joseph R Ecker	"Jul 14, 2016"
GSM2099707	Smt-1 (9897)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099707/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665053	SRX1665053	Joseph R Ecker	"Jul 14, 2016"
GSM2099708	Som-0 (9898)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099708/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665054	SRX1665054	Joseph R Ecker	"Jul 14, 2016"
GSM2099709	Tau-0 (9899)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099709/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665055	SRX1665055	Joseph R Ecker	"Jul 14, 2016"
GSM2099710	Tri-0 (9900)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099710/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665056	SRX1665056	Joseph R Ecker	"Jul 14, 2016"
GSM2099711	Urd-1 (9901)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099711/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665057	SRX1665057	Joseph R Ecker	"Jul 14, 2016"
GSM2099712	Usa-0 (9902)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099712/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665058	SRX1665058	Joseph R Ecker	"Jul 14, 2016"
GSM2099713	Val-0 (9903)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099713/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665059	SRX1665059	Joseph R Ecker	"Jul 14, 2016"
GSM2099714	Vas-0 (9904)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099714/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665060	SRX1665060	Joseph R Ecker	"Jul 14, 2016"
GSM2099715	Ven-0 (9905)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099715/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665061	SRX1665061	Joseph R Ecker	"Jul 14, 2016"
GSM2099716	Mah-6 (9906)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099716/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665062	SRX1665062	Joseph R Ecker	"Jul 14, 2016"
GSM2099717	ESP-1-11 (9908)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099717/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665063	SRX1665063	Joseph R Ecker	"Jul 14, 2016"
GSM2099718	BRI-2 (9910)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099718/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665064	SRX1665064	Joseph R Ecker	"Jul 14, 2016"
GSM2099719	CON-7 (9913)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099719/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665065	SRX1665065	Joseph R Ecker	"Jul 14, 2016"
GSM2099720	IST-29 (9914)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099720/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665066	SRX1665066	Joseph R Ecker	"Jul 14, 2016"
GSM2099721	MAR-4-16 (9915)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099721/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665067	SRX1665067	Joseph R Ecker	"Jul 14, 2016"
GSM2099722	MOL-1 (9916)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099722/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665068	SRX1665068	Joseph R Ecker	"Jul 14, 2016"
GSM2099723	RAD-21 (9917)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099723/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665069	SRX1665069	Joseph R Ecker	"Jul 14, 2016"
GSM2099724	BRE-14 (9919)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099724/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665070	SRX1665070	Joseph R Ecker	"Jul 14, 2016"
GSM2099725	DIR-9 (9920)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099725/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665071	SRX1665071	Joseph R Ecker	"Jul 14, 2016"
GSM2099726	FOR-23 (9921)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099726/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665072	SRX1665072	Joseph R Ecker	"Jul 14, 2016"
GSM2099727	MIL-2 (9922)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099727/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665073	SRX1665073	Joseph R Ecker	"Jul 14, 2016"
GSM2099728	PLO-1 (9923)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099728/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665074	SRX1665074	Joseph R Ecker	"Jul 14, 2016"
GSM2099729	PLY-20 (9924)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099729/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665075	SRX1665075	Joseph R Ecker	"Jul 14, 2016"
GSM2099730	TRE-1 (9926)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099730/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665076	SRX1665076	Joseph R Ecker	"Jul 14, 2016"
GSM2099731	BEZ-9 (9928)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099731/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665077	SRX1665077	Joseph R Ecker	"Jul 14, 2016"
GSM2099732	ISS-20 (9929)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099732/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665078	SRX1665078	Joseph R Ecker	"Jul 14, 2016"
GSM2099733	MOU2-25 (9931)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099733/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665079	SRX1665079	Joseph R Ecker	"Jul 14, 2016"
GSM2099734	NOZ-6 (9932)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099734/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665080	SRX1665080	Joseph R Ecker	"Jul 14, 2016"
GSM2099735	VED-10 (9933)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099735/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665081	SRX1665081	Joseph R Ecker	"Jul 14, 2016"
GSM2099736	BAU-15 (9935)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099736/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665082	SRX1665082	Joseph R Ecker	"Jul 14, 2016"
GSM2099737	LCL-16 (9936)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099737/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665083	SRX1665083	Joseph R Ecker	"Jul 14, 2016"
GSM2099738	CATS-6 (9937)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099738/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665084	SRX1665084	Joseph R Ecker	"Jul 14, 2016"
GSM2099739	WAV-8 (9938)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099739/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665085	SRX1665085	Joseph R Ecker	"Jul 14, 2016"
GSM2099740	Aitba-2 (9939)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099740/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665086	SRX1665086	Joseph R Ecker	"Jul 14, 2016"
GSM2099741	Toufl-1 (9940)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099741/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665087	SRX1665087	Joseph R Ecker	"Jul 14, 2016"
GSM2099742	Fei-0 (9941)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099742/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665088	SRX1665088	Joseph R Ecker	"Jul 14, 2016"
GSM2099743	Agu-1 (9942)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099743/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665089	SRX1665089	Joseph R Ecker	"Jul 14, 2016"
GSM2099744	Don-0 (9944)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099744/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665090	SRX1665090	Joseph R Ecker	"Jul 14, 2016"
GSM2099745	Leo-1 (9945)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099745/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665091	SRX1665091	Joseph R Ecker	"Jul 14, 2016"
GSM2099746	Mer-6 (9946)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099746/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665092	SRX1665092	Joseph R Ecker	"Jul 14, 2016"
GSM2099747	Ped-0 (9947)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099747/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665093	SRX1665093	Joseph R Ecker	"Jul 14, 2016"
GSM2099748	Pra-6 (9948)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099748/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665094	SRX1665094	Joseph R Ecker	"Jul 14, 2016"
GSM2099749	Qui-0 (9949)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099749/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665095	SRX1665095	Joseph R Ecker	"Jul 14, 2016"
GSM2099750	Vie-0 (9950)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099750/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665096	SRX1665096	Joseph R Ecker	"Jul 14, 2016"
GSM2099751	Kly-1 (9951)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099751/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665097	SRX1665097	Joseph R Ecker	"Jul 14, 2016"
GSM2099752	Koz-2 (9953)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099752/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665098	SRX1665098	Joseph R Ecker	"Jul 14, 2016"
GSM2099753	Leb-3 (9954)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099753/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665099	SRX1665099	Joseph R Ecker	"Jul 14, 2016"
GSM2099754	Stepn-1 (9956)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099754/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665100	SRX1665100	Joseph R Ecker	"Jul 14, 2016"
GSM2099755	Borsk-2 (9957)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099755/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665101	SRX1665101	Joseph R Ecker	"Jul 14, 2016"
GSM2099756	Shigu-1 (9958)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099756/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665102	SRX1665102	Joseph R Ecker	"Jul 14, 2016"
GSM2099757	Krazo-2 (9961)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099757/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665103	SRX1665103	Joseph R Ecker	"Jul 14, 2016"
GSM2099758	Galdo-1 (9962)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099758/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665104	SRX1665104	Joseph R Ecker	"Jul 14, 2016"
GSM2099759	Lago-1 (9963)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099759/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665105	SRX1665105	Joseph R Ecker	"Jul 14, 2016"
GSM2099760	Mammo-1 (9964)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099760/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665106	SRX1665106	Joseph R Ecker	"Jul 14, 2016"
GSM2099761	Mammo-2 (9965)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099761/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665107	SRX1665107	Joseph R Ecker	"Jul 14, 2016"
GSM2099762	Monte-1 (9966)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099762/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1665108	SRX1665108	Joseph R Ecker	"Jul 14, 2016"
