study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp
PRJNA187927	SAMN04581637	SRS1363441	SRX1665028	SRR3301348	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301348/SRR3301348.fastq.gz
PRJNA187927	SAMN04581400	SRS1363439	SRX1665029	SRR3301349	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3301349/SRR3301349.fastq.gz
PRJNA187927	SAMN04581400	SRS1363439	SRX1665029	SRR3301350	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301350/SRR3301350.fastq.gz
PRJNA187927	SAMN04581401	SRS1363440	SRX1665030	SRR3301351	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3301351/SRR3301351.fastq.gz
PRJNA187927	SAMN04581401	SRS1363440	SRX1665030	SRR3301352	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3301352/SRR3301352.fastq.gz
PRJNA187927	SAMN04581401	SRS1363440	SRX1665030	SRR3301353	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3301353/SRR3301353.fastq.gz
PRJNA187927	SAMN04581401	SRS1363440	SRX1665030	SRR3301354	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3301354/SRR3301354.fastq.gz
PRJNA187927	SAMN04581402	SRS1363437	SRX1665031	SRR3301355	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3301355/SRR3301355.fastq.gz
PRJNA187927	SAMN04581402	SRS1363437	SRX1665031	SRR3301356	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3301356/SRR3301356.fastq.gz
PRJNA187927	SAMN04581403	SRS1363438	SRX1665032	SRR3301357	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3301357/SRR3301357.fastq.gz
PRJNA187927	SAMN04581403	SRS1363438	SRX1665032	SRR3301358	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301358/SRR3301358.fastq.gz
PRJNA187927	SAMN04581404	SRS1363436	SRX1665033	SRR3301359	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3301359/SRR3301359.fastq.gz
PRJNA187927	SAMN04581404	SRS1363436	SRX1665033	SRR3301360	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301360/SRR3301360.fastq.gz
PRJNA187927	SAMN04581404	SRS1363436	SRX1665033	SRR3301361	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3301361/SRR3301361.fastq.gz
PRJNA187927	SAMN04581405	SRS1363435	SRX1665034	SRR3301362	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3301362/SRR3301362.fastq.gz
PRJNA187927	SAMN04581405	SRS1363435	SRX1665034	SRR3301363	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3301363/SRR3301363.fastq.gz
PRJNA187927	SAMN04581406	SRS1363434	SRX1665035	SRR3301364	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3301364/SRR3301364.fastq.gz
PRJNA187927	SAMN04581406	SRS1363434	SRX1665035	SRR3301365	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3301365/SRR3301365.fastq.gz
PRJNA187927	SAMN04581407	SRS1363433	SRX1665036	SRR3301366	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3301366/SRR3301366.fastq.gz
PRJNA187927	SAMN04581407	SRS1363433	SRX1665036	SRR3301367	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3301367/SRR3301367.fastq.gz
PRJNA187927	SAMN04581407	SRS1363433	SRX1665036	SRR3301368	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301368/SRR3301368.fastq.gz
PRJNA187927	SAMN04581408	SRS1363432	SRX1665037	SRR3301369	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3301369/SRR3301369.fastq.gz
PRJNA187927	SAMN04581408	SRS1363432	SRX1665037	SRR3301370	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301370/SRR3301370.fastq.gz
PRJNA187927	SAMN04581409	SRS1363431	SRX1665038	SRR3301371	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3301371/SRR3301371.fastq.gz
PRJNA187927	SAMN04581409	SRS1363431	SRX1665038	SRR3301372	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3301372/SRR3301372.fastq.gz
PRJNA187927	SAMN04581409	SRS1363431	SRX1665038	SRR3301373	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3301373/SRR3301373.fastq.gz
PRJNA187927	SAMN04581410	SRS1363430	SRX1665039	SRR3301374	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3301374/SRR3301374.fastq.gz
PRJNA187927	SAMN04581410	SRS1363430	SRX1665039	SRR3301375	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3301375/SRR3301375.fastq.gz
PRJNA187927	SAMN04581410	SRS1363430	SRX1665039	SRR3301376	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3301376/SRR3301376.fastq.gz
PRJNA187927	SAMN04581411	SRS1363429	SRX1665040	SRR3301377	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3301377/SRR3301377.fastq.gz
PRJNA187927	SAMN04581411	SRS1363429	SRX1665040	SRR3301378	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301378/SRR3301378.fastq.gz
PRJNA187927	SAMN04581412	SRS1363428	SRX1665041	SRR3301379	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3301379/SRR3301379.fastq.gz
PRJNA187927	SAMN04581412	SRS1363428	SRX1665041	SRR3301380	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301380/SRR3301380.fastq.gz
PRJNA187927	SAMN04581413	SRS1363427	SRX1665042	SRR3301381	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3301381/SRR3301381.fastq.gz
PRJNA187927	SAMN04581413	SRS1363427	SRX1665042	SRR3301382	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3301382/SRR3301382.fastq.gz
PRJNA187927	SAMN04581414	SRS1363426	SRX1665043	SRR3301383	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3301383/SRR3301383.fastq.gz
PRJNA187927	SAMN04581414	SRS1363426	SRX1665043	SRR3301384	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3301384/SRR3301384.fastq.gz
PRJNA187927	SAMN04581414	SRS1363426	SRX1665043	SRR3301385	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3301385/SRR3301385.fastq.gz
PRJNA187927	SAMN04581415	SRS1363425	SRX1665044	SRR3301386	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3301386/SRR3301386.fastq.gz
PRJNA187927	SAMN04581415	SRS1363425	SRX1665044	SRR3301387	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3301387/SRR3301387.fastq.gz
PRJNA187927	SAMN04581415	SRS1363425	SRX1665044	SRR3301388	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301388/SRR3301388.fastq.gz
PRJNA187927	SAMN04581416	SRS1363424	SRX1665045	SRR3301389	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3301389/SRR3301389.fastq.gz
PRJNA187927	SAMN04581416	SRS1363424	SRX1665045	SRR3301390	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301390/SRR3301390.fastq.gz
PRJNA187927	SAMN04581417	SRS1363423	SRX1665046	SRR3301391	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3301391/SRR3301391.fastq.gz
PRJNA187927	SAMN04581417	SRS1363423	SRX1665046	SRR3301392	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3301392/SRR3301392.fastq.gz
PRJNA187927	SAMN04581417	SRS1363423	SRX1665046	SRR3301393	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3301393/SRR3301393.fastq.gz
PRJNA187927	SAMN04581417	SRS1363423	SRX1665046	SRR3301394	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3301394/SRR3301394.fastq.gz
PRJNA187927	SAMN04581418	SRS1363422	SRX1665047	SRR3301395	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3301395/SRR3301395.fastq.gz
PRJNA187927	SAMN04581418	SRS1363422	SRX1665047	SRR3301396	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3301396/SRR3301396.fastq.gz
PRJNA187927	SAMN04581419	SRS1363421	SRX1665048	SRR3301397	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3301397/SRR3301397.fastq.gz
PRJNA187927	SAMN04581419	SRS1363421	SRX1665048	SRR3301398	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301398/SRR3301398.fastq.gz
PRJNA187927	SAMN04581420	SRS1363420	SRX1665049	SRR3301399	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3301399/SRR3301399.fastq.gz
PRJNA187927	SAMN04581420	SRS1363420	SRX1665049	SRR3301400	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301400/SRR3301400.fastq.gz
PRJNA187927	SAMN04581421	SRS1363419	SRX1665050	SRR3301401	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3301401/SRR3301401.fastq.gz
PRJNA187927	SAMN04581421	SRS1363419	SRX1665050	SRR3301402	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3301402/SRR3301402.fastq.gz
PRJNA187927	SAMN04581421	SRS1363419	SRX1665050	SRR3301403	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3301403/SRR3301403.fastq.gz
PRJNA187927	SAMN04581422	SRS1363418	SRX1665051	SRR3301404	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3301404/SRR3301404.fastq.gz
PRJNA187927	SAMN04581422	SRS1363418	SRX1665051	SRR3301405	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3301405/SRR3301405.fastq.gz
PRJNA187927	SAMN04581422	SRS1363418	SRX1665051	SRR3301406	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3301406/SRR3301406.fastq.gz
PRJNA187927	SAMN04581423	SRS1363417	SRX1665052	SRR3301407	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3301407/SRR3301407.fastq.gz
PRJNA187927	SAMN04581423	SRS1363417	SRX1665052	SRR3301408	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301408/SRR3301408.fastq.gz
PRJNA187927	SAMN04581424	SRS1363416	SRX1665053	SRR3301409	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3301409/SRR3301409.fastq.gz
PRJNA187927	SAMN04581424	SRS1363416	SRX1665053	SRR3301410	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301410/SRR3301410.fastq.gz
PRJNA187927	SAMN04581425	SRS1363415	SRX1665054	SRR3301411	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3301411/SRR3301411.fastq.gz
PRJNA187927	SAMN04581425	SRS1363415	SRX1665054	SRR3301412	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3301412/SRR3301412.fastq.gz
PRJNA187927	SAMN04581425	SRS1363415	SRX1665054	SRR3301413	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3301413/SRR3301413.fastq.gz
PRJNA187927	SAMN04581426	SRS1363414	SRX1665055	SRR3301414	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3301414/SRR3301414.fastq.gz
PRJNA187927	SAMN04581426	SRS1363414	SRX1665055	SRR3301415	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3301415/SRR3301415.fastq.gz
PRJNA187927	SAMN04581426	SRS1363414	SRX1665055	SRR3301416	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3301416/SRR3301416.fastq.gz
PRJNA187927	SAMN04581426	SRS1363414	SRX1665055	SRR3301417	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3301417/SRR3301417.fastq.gz
PRJNA187927	SAMN04581426	SRS1363414	SRX1665055	SRR3301418	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301418/SRR3301418.fastq.gz
PRJNA187927	SAMN04581427	SRS1363413	SRX1665056	SRR3301419	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3301419/SRR3301419.fastq.gz
PRJNA187927	SAMN04581427	SRS1363413	SRX1665056	SRR3301420	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301420/SRR3301420.fastq.gz
PRJNA187927	SAMN04581427	SRS1363413	SRX1665056	SRR3301421	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3301421/SRR3301421.fastq.gz
PRJNA187927	SAMN04581518	SRS1363412	SRX1665057	SRR3301422	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3301422/SRR3301422.fastq.gz
PRJNA187927	SAMN04581518	SRS1363412	SRX1665057	SRR3301423	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3301423/SRR3301423.fastq.gz
PRJNA187927	SAMN04581518	SRS1363412	SRX1665057	SRR3301424	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3301424/SRR3301424.fastq.gz
PRJNA187927	SAMN04581519	SRS1363411	SRX1665058	SRR3301425	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3301425/SRR3301425.fastq.gz
PRJNA187927	SAMN04581519	SRS1363411	SRX1665058	SRR3301426	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3301426/SRR3301426.fastq.gz
PRJNA187927	SAMN04581519	SRS1363411	SRX1665058	SRR3301427	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3301427/SRR3301427.fastq.gz
PRJNA187927	SAMN04581519	SRS1363411	SRX1665058	SRR3301428	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301428/SRR3301428.fastq.gz
PRJNA187927	SAMN04581520	SRS1363410	SRX1665059	SRR3301429	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3301429/SRR3301429.fastq.gz
PRJNA187927	SAMN04581520	SRS1363410	SRX1665059	SRR3301430	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301430/SRR3301430.fastq.gz
PRJNA187927	SAMN04581520	SRS1363410	SRX1665059	SRR3301431	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3301431/SRR3301431.fastq.gz
PRJNA187927	SAMN04581521	SRS1363409	SRX1665060	SRR3301432	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3301432/SRR3301432.fastq.gz
PRJNA187927	SAMN04581521	SRS1363409	SRX1665060	SRR3301433	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3301433/SRR3301433.fastq.gz
PRJNA187927	SAMN04581522	SRS1363408	SRX1665061	SRR3301434	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3301434/SRR3301434.fastq.gz
PRJNA187927	SAMN04581522	SRS1363408	SRX1665061	SRR3301435	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3301435/SRR3301435.fastq.gz
PRJNA187927	SAMN04581522	SRS1363408	SRX1665061	SRR3301436	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3301436/SRR3301436.fastq.gz
PRJNA187927	SAMN04581522	SRS1363408	SRX1665061	SRR3301437	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3301437/SRR3301437.fastq.gz
PRJNA187927	SAMN04581523	SRS1363407	SRX1665062	SRR3301438	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301438/SRR3301438.fastq.gz
PRJNA187927	SAMN04581523	SRS1363407	SRX1665062	SRR3301439	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3301439/SRR3301439.fastq.gz
PRJNA187927	SAMN04581524	SRS1363406	SRX1665063	SRR3301440	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301440/SRR3301440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301440/SRR3301440_2.fastq.gz
PRJNA187927	SAMN04581524	SRS1363406	SRX1665063	SRR3301441	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/001/SRR3301441/SRR3301441.fastq.gz
PRJNA187927	SAMN04581525	SRS1363405	SRX1665064	SRR3301442	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/002/SRR3301442/SRR3301442.fastq.gz
PRJNA187927	SAMN04581525	SRS1363405	SRX1665064	SRR3301443	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/003/SRR3301443/SRR3301443.fastq.gz
PRJNA187927	SAMN04581525	SRS1363405	SRX1665064	SRR3301444	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/004/SRR3301444/SRR3301444.fastq.gz
PRJNA187927	SAMN04581525	SRS1363405	SRX1665064	SRR3301445	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/005/SRR3301445/SRR3301445.fastq.gz
PRJNA187927	SAMN04581526	SRS1363404	SRX1665065	SRR3301446	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/006/SRR3301446/SRR3301446.fastq.gz
PRJNA187927	SAMN04581526	SRS1363404	SRX1665065	SRR3301447	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/007/SRR3301447/SRR3301447.fastq.gz
PRJNA187927	SAMN04581527	SRS1363403	SRX1665066	SRR3301448	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301448/SRR3301448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/008/SRR3301448/SRR3301448_2.fastq.gz
PRJNA187927	SAMN04581527	SRS1363403	SRX1665066	SRR3301449	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/009/SRR3301449/SRR3301449.fastq.gz
PRJNA187927	SAMN04581528	SRS1363402	SRX1665067	SRR3301450	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301450/SRR3301450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR330/000/SRR3301450/SRR3301450_2.fastq.gz
