Accession	Title	Sample Type	Taxonomy	Channels	Platform	Series	Supplementary Types	Supplementary Links	SRA Accession	Contact	Release Date
GSM1312239	9382_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312239/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446123	SRX446123	Manu Dubin	"Mar 28, 2015"
GSM1312240	9382_16C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312240/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446124	SRX446124	Manu Dubin	"Mar 28, 2015"
GSM1312241	9383_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312241/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446125	SRX446125	Manu Dubin	"Mar 28, 2015"
GSM1312242	9383_16C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312242/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446126	SRX446126	Manu Dubin	"Mar 28, 2015"
GSM1312243	9390_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312243/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446127	SRX446127	Manu Dubin	"Mar 28, 2015"
GSM1312244	9391_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312244/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446128	SRX446128	Manu Dubin	"Mar 28, 2015"
GSM1312245	9394_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312245/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446129	SRX446129	Manu Dubin	"Mar 28, 2015"
GSM1312246	9395_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312246/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446130	SRX446130	Manu Dubin	"Mar 28, 2015"
GSM1312247	9395_16C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312247/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446131	SRX446131	Manu Dubin	"Mar 28, 2015"
GSM1312248	9399_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312248/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446132	SRX446132	Manu Dubin	"Mar 28, 2015"
GSM1312249	9399_16C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312249/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446133	SRX446133	Manu Dubin	"Mar 28, 2015"
GSM1312250	9402_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312250/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446134	SRX446134	Manu Dubin	"Mar 28, 2015"
GSM1312251	9412_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312251/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446135	SRX446135	Manu Dubin	"Mar 28, 2015"
GSM1312252	9413_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312252/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446136	SRX446136	Manu Dubin	"Mar 28, 2015"
GSM1312253	9413_16C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312253/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446137	SRX446137	Manu Dubin	"Mar 28, 2015"
GSM1312254	9416_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312254/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446138	SRX446138	Manu Dubin	"Mar 28, 2015"
GSM1312255	9416_16C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312255/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446139	SRX446139	Manu Dubin	"Mar 28, 2015"
GSM1312256	9416_16C_rep	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312256/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446140	SRX446140	Manu Dubin	"Mar 28, 2015"
GSM1312257	9427_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312257/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446141	SRX446141	Manu Dubin	"Mar 28, 2015"
GSM1312258	9427_16C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312258/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446142	SRX446142	Manu Dubin	"Mar 28, 2015"
GSM1312259	9434_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312259/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446143	SRX446143	Manu Dubin	"Mar 28, 2015"
GSM1312260	9434_16C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312260/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446144	SRX446144	Manu Dubin	"Mar 28, 2015"
GSM1312261	9436_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312261/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446145	SRX446145	Manu Dubin	"Mar 28, 2015"
GSM1312262	9437_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312262/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446146	SRX446146	Manu Dubin	"Mar 28, 2015"
GSM1312263	9452_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312263/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446147	SRX446147	Manu Dubin	"Mar 28, 2015"
GSM1312264	9452_16C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312264/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446148	SRX446148	Manu Dubin	"Mar 28, 2015"
GSM1312265	9454_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312265/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446149	SRX446149	Manu Dubin	"Mar 28, 2015"
GSM1312266	9454_16C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312266/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446150	SRX446150	Manu Dubin	"Mar 28, 2015"
GSM1312267	9470_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312267/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446151	SRX446151	Manu Dubin	"Mar 28, 2015"
GSM1312268	9470_16C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312268/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446152	SRX446152	Manu Dubin	"Mar 28, 2015"
GSM1312269	9481_16C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312269/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446153	SRX446153	Manu Dubin	"Mar 28, 2015"
GSM1312270	991_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312270/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446154	SRX446154	Manu Dubin	"Mar 28, 2015"
GSM1312271	991_16C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312271/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446155	SRX446155	Manu Dubin	"Mar 28, 2015"
GSM1312272	992_10C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312272/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446156	SRX446156	Manu Dubin	"Mar 28, 2015"
GSM1312273	992_16C	SRA	Arabidopsis thaliana	1	GPL13222	GSE54292	TXT;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1312nnn/GSM1312273/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX446157	SRX446157	Manu Dubin	"Mar 28, 2015"
